Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,IsArrDelayed,IsDepDelayed
1987,12,3,4,1250,1220,1423,1330,AS,87,NA,93,70,NA,53,30,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,4,5,1400,1220,1528,1330,AS,87,NA,88,70,NA,118,100,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,5,6,1314,1220,1458,1330,AS,87,NA,104,70,NA,88,54,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,6,7,1355,1220,1526,1330,AS,87,NA,91,70,NA,116,95,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,7,1,1220,1220,1344,1330,AS,87,NA,84,70,NA,14,0,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,8,2,1314,1220,1441,1330,AS,87,NA,87,70,NA,71,54,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,9,3,1319,1220,1520,1330,AS,87,NA,121,70,NA,110,59,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,10,4,1337,1220,1518,1330,AS,87,NA,101,70,NA,108,77,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,11,5,1220,1220,1351,1330,AS,87,NA,91,70,NA,21,0,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,12,6,1326,1220,1503,1330,AS,87,NA,97,70,NA,93,66,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,13,7,1335,1220,1505,1330,AS,87,NA,90,70,NA,95,75,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,14,1,1220,1220,1344,1330,AS,87,NA,84,70,NA,14,0,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,16,3,1300,1220,1430,1330,AS,87,NA,90,70,NA,60,40,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,17,4,1220,1220,1335,1330,AS,87,NA,75,70,NA,5,0,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,18,5,1220,1220,1347,1330,AS,87,NA,87,70,NA,17,0,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,19,6,1224,1220,1350,1330,AS,87,NA,86,70,NA,20,4,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,20,7,1220,1220,1344,1330,AS,87,NA,84,70,NA,14,0,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,21,1,1310,1220,1438,1330,AS,87,NA,88,70,NA,68,50,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,22,2,1225,1220,1346,1330,AS,87,NA,81,70,NA,16,5,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,24,4,1220,1220,1344,1330,AS,87,NA,84,70,NA,14,0,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,25,5,1220,1220,1337,1330,AS,87,NA,77,70,NA,7,0,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,26,6,1220,1220,1342,1330,AS,87,NA,82,70,NA,12,0,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,27,7,1225,1220,1343,1330,AS,87,NA,78,70,NA,13,5,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,28,1,1348,1220,1510,1330,AS,87,NA,82,70,NA,100,88,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,29,2,1332,1220,1504,1330,AS,87,NA,92,70,NA,94,72,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,30,3,1220,1220,1349,1330,AS,87,NA,89,70,NA,19,0,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,31,4,1220,1220,1342,1330,AS,87,NA,82,70,NA,12,0,PSP,SFO,421,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,1,2,1825,1650,2045,1910,AS,87,NA,200,200,NA,95,95,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,2,3,1650,1650,1907,1910,AS,87,NA,197,200,NA,-3,0,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,12,3,4,1800,1650,2020,1910,AS,87,NA,200,200,NA,70,70,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,4,5,1833,1650,2051,1910,AS,87,NA,198,200,NA,101,103,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,5,6,1830,1650,2045,1910,AS,87,NA,195,200,NA,95,100,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,6,7,1830,1650,2033,1910,AS,87,NA,183,200,NA,83,100,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,7,1,1652,1650,1903,1910,AS,87,NA,191,200,NA,-7,2,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,12,8,2,1755,1650,2015,1910,AS,87,NA,200,200,NA,65,65,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,10,4,1830,1650,2054,1910,AS,87,NA,204,200,NA,104,100,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,11,5,1650,1650,1928,1910,AS,87,NA,218,200,NA,18,0,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,12,6,1823,1650,2101,1910,AS,87,NA,218,200,NA,111,93,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,13,7,1820,1650,2049,1910,AS,87,NA,209,200,NA,99,90,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,14,1,1654,1650,NA,1910,AS,87,NA,NA,200,NA,NA,4,SEA,ANC,1449,NA,NA,0,NA,1,NA,NA,NA,NA,NA,YES,YES
1987,12,16,3,1745,1650,2013,1910,AS,87,NA,208,200,NA,63,55,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,17,4,1650,1650,1912,1910,AS,87,NA,202,200,NA,2,0,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,18,5,1708,1650,1958,1910,AS,87,NA,230,200,NA,48,18,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,19,6,1700,1650,1932,1910,AS,87,NA,212,200,NA,22,10,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,20,7,1705,1650,1938,1910,AS,87,NA,213,200,NA,28,15,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,21,1,1737,1650,2006,1910,AS,87,NA,209,200,NA,56,47,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,22,2,1710,1650,2006,1910,AS,87,NA,236,200,NA,56,20,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,24,4,1720,1650,1935,1910,AS,87,NA,195,200,NA,25,30,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,25,5,1650,1650,1906,1910,AS,87,NA,196,200,NA,-4,0,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,12,26,6,1713,1650,1926,1910,AS,87,NA,193,200,NA,16,23,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,27,7,1650,1650,1909,1910,AS,87,NA,199,200,NA,-1,0,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,12,28,1,1650,1650,1910,1910,AS,87,NA,200,200,NA,0,0,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,12,29,2,1810,1650,2033,1910,AS,87,NA,203,200,NA,83,80,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,30,3,1657,1650,1917,1910,AS,87,NA,200,200,NA,7,7,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,31,4,1650,1650,1905,1910,AS,87,NA,195,200,NA,-5,0,SEA,ANC,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,12,1,2,1549,1410,1745,1600,AS,87,NA,116,110,NA,105,99,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,2,3,1622,1410,1815,1600,AS,87,NA,113,110,NA,135,132,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,3,4,1520,1410,1716,1600,AS,87,NA,116,110,NA,76,70,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,4,5,1605,1410,1756,1600,AS,87,NA,111,110,NA,116,115,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,5,6,1530,1410,1752,1600,AS,87,NA,142,110,NA,112,80,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,6,7,1605,1410,1752,1600,AS,87,NA,107,110,NA,112,115,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,7,1,1415,1410,1612,1600,AS,87,NA,117,110,NA,12,5,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,8,2,1512,1410,1715,1600,AS,87,NA,123,110,NA,75,62,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,9,3,1600,1410,NA,1600,AS,87,NA,NA,110,NA,NA,110,SFO,SEA,679,NA,NA,0,NA,1,NA,NA,NA,NA,NA,YES,YES
1987,12,10,4,1554,1410,1750,1600,AS,87,NA,116,110,NA,110,104,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,11,5,1419,1410,1610,1600,AS,87,NA,111,110,NA,10,9,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,12,6,1534,1410,1743,1600,AS,87,NA,129,110,NA,103,84,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,13,7,1535,1410,1743,1600,AS,87,NA,128,110,NA,103,85,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,14,1,1410,1410,1610,1600,AS,87,NA,120,110,NA,10,0,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,16,3,1510,1410,1703,1600,AS,87,NA,113,110,NA,63,60,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,17,4,1410,1410,1602,1600,AS,87,NA,112,110,NA,2,0,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,18,5,1427,1410,1622,1600,AS,87,NA,115,110,NA,22,17,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,19,6,1422,1410,1625,1600,AS,87,NA,123,110,NA,25,12,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,20,7,1410,1410,1619,1600,AS,87,NA,129,110,NA,19,0,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,21,1,1505,1410,1700,1600,AS,87,NA,115,110,NA,60,55,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,22,2,1420,1410,1633,1600,AS,87,NA,133,110,NA,33,10,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,24,4,1418,1410,1623,1600,AS,87,NA,125,110,NA,23,8,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,25,5,1410,1410,1556,1600,AS,87,NA,106,110,NA,-4,0,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,12,26,6,1410,1410,1550,1600,AS,87,NA,100,110,NA,-10,0,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,12,27,7,1415,1410,1550,1600,AS,87,NA,95,110,NA,-10,5,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,12,28,1,1548,1410,1729,1600,AS,87,NA,101,110,NA,89,98,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,29,2,1540,1410,1729,1600,AS,87,NA,109,110,NA,89,90,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,30,3,1415,1410,1601,1600,AS,87,NA,106,110,NA,1,5,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,31,4,1410,1410,1556,1600,AS,87,NA,106,110,NA,-4,0,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,12,1,2,1012,940,1425,1350,AS,88,NA,193,190,NA,35,32,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,2,3,1025,940,1450,1350,AS,88,NA,205,190,NA,60,45,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,3,4,940,940,1400,1350,AS,88,NA,200,190,NA,10,0,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,5,6,952,940,1412,1350,AS,88,NA,200,190,NA,22,12,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,7,1,1017,940,1437,1350,AS,88,NA,200,190,NA,47,37,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,8,2,940,940,1352,1350,AS,88,NA,192,190,NA,2,0,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,9,3,940,940,1357,1350,AS,88,NA,197,190,NA,7,0,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,10,4,958,940,1402,1350,AS,88,NA,184,190,NA,12,18,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,11,5,1000,940,1418,1350,AS,88,NA,198,190,NA,28,20,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,12,6,1000,940,1353,1350,AS,88,NA,173,190,NA,3,20,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,14,1,1004,940,1400,1350,AS,88,NA,176,190,NA,10,24,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,15,2,1249,940,1640,1350,AS,88,NA,171,190,NA,170,189,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,16,3,1025,940,1429,1350,AS,88,NA,184,190,NA,39,45,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,17,4,1335,940,1744,1350,AS,88,NA,189,190,NA,234,235,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,18,5,1015,940,1408,1350,AS,88,NA,173,190,NA,18,35,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,19,6,952,940,1354,1350,AS,88,NA,182,190,NA,4,12,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,21,1,958,940,1407,1350,AS,88,NA,189,190,NA,17,18,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,22,2,1007,940,1405,1350,AS,88,NA,178,190,NA,15,27,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,23,3,957,940,1408,1350,AS,88,NA,191,190,NA,18,17,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,24,4,940,940,NA,1350,AS,88,NA,NA,190,NA,NA,0,ANC,SEA,1449,NA,NA,0,NA,1,NA,NA,NA,NA,NA,YES,NO
1987,12,26,6,940,940,1415,1350,AS,88,NA,215,190,NA,25,0,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,28,1,940,940,1352,1350,AS,88,NA,192,190,NA,2,0,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,29,2,940,940,1405,1350,AS,88,NA,205,190,NA,15,0,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,30,3,940,940,1356,1350,AS,88,NA,196,190,NA,6,0,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,31,4,940,940,1356,1350,AS,88,NA,196,190,NA,6,0,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,1,2,1452,1435,1719,1700,AS,88,NA,147,145,NA,19,17,SEA,LAX,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,2,3,1515,1435,1745,1700,AS,88,NA,150,145,NA,45,40,SEA,LAX,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,3,4,1434,1435,1715,1700,AS,88,NA,161,145,NA,15,-1,SEA,LAX,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,6,7,1435,1435,1718,1700,AS,88,NA,163,145,NA,18,0,SEA,LAX,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,7,1,1455,1435,1724,1700,AS,88,NA,149,145,NA,24,20,SEA,LAX,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,9,3,1435,1435,1701,1700,AS,88,NA,146,145,NA,1,0,SEA,LAX,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,10,4,1434,1435,1658,1700,AS,88,NA,144,145,NA,-2,-1,SEA,LAX,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,12,13,7,1435,1435,1646,1700,AS,88,NA,131,145,NA,-14,0,SEA,LAX,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,12,14,1,1455,1435,1706,1700,AS,88,NA,131,145,NA,6,20,SEA,LAX,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,15,2,1443,1435,1715,1700,AS,88,NA,152,145,NA,15,8,SEA,LAX,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,16,3,1600,1435,1835,1700,AS,88,NA,155,145,NA,95,85,SEA,LAX,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,17,4,1600,1435,1818,1700,AS,88,NA,138,145,NA,78,85,SEA,LAX,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,18,5,1450,1435,1718,1700,AS,88,NA,148,145,NA,18,15,SEA,LAX,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,21,1,1447,1435,1712,1700,AS,88,NA,145,145,NA,12,12,SEA,LAX,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,22,2,1435,1435,1700,1700,AS,88,NA,145,145,NA,0,0,SEA,LAX,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,12,23,3,1447,1435,1700,1700,AS,88,NA,133,145,NA,0,12,SEA,LAX,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,12,24,4,1449,1435,1657,1700,AS,88,NA,128,145,NA,-3,14,SEA,LAX,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,12,27,7,1446,1435,1723,1700,AS,88,NA,157,145,NA,23,11,SEA,LAX,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,28,1,1445,1435,1715,1700,AS,88,NA,150,145,NA,15,10,SEA,LAX,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,29,2,1453,1435,1720,1700,AS,88,NA,147,145,NA,20,18,SEA,LAX,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,30,3,1435,1435,1655,1700,AS,88,NA,140,145,NA,-5,0,SEA,LAX,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,12,31,4,1433,1435,1702,1700,AS,88,NA,149,145,NA,2,-2,SEA,LAX,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,1,2,705,700,755,750,AS,89,NA,50,50,NA,5,5,ANC,FAI,261,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,3,4,700,700,756,750,AS,89,NA,56,50,NA,6,0,ANC,FAI,261,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,4,5,700,700,752,750,AS,89,NA,52,50,NA,2,0,ANC,FAI,261,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,8,2,700,700,800,750,AS,89,NA,60,50,NA,10,0,ANC,FAI,261,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,9,3,700,700,750,750,AS,89,NA,50,50,NA,0,0,ANC,FAI,261,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,12,10,4,700,700,800,750,AS,89,NA,60,50,NA,10,0,ANC,FAI,261,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,11,5,700,700,757,750,AS,89,NA,57,50,NA,7,0,ANC,FAI,261,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,14,1,715,700,814,750,AS,89,NA,59,50,NA,24,15,ANC,FAI,261,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,16,3,700,700,753,750,AS,89,NA,53,50,NA,3,0,ANC,FAI,261,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,17,4,700,700,800,750,AS,89,NA,60,50,NA,10,0,ANC,FAI,261,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,18,5,737,700,837,750,AS,89,NA,60,50,NA,47,37,ANC,FAI,261,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,23,3,710,700,801,750,AS,89,NA,51,50,NA,11,10,ANC,FAI,261,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,28,1,700,700,752,750,AS,89,NA,52,50,NA,2,0,ANC,FAI,261,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,29,2,700,700,750,750,AS,89,NA,50,50,NA,0,0,ANC,FAI,261,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,12,30,3,700,700,750,750,AS,89,NA,50,50,NA,0,0,ANC,FAI,261,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,12,31,4,700,700,747,750,AS,89,NA,47,50,NA,-3,0,ANC,FAI,261,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,12,1,2,1755,1725,2209,2135,AS,90,NA,194,190,NA,34,30,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,2,3,1820,1725,2250,2135,AS,90,NA,210,190,NA,75,55,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,3,4,1754,1725,2214,2135,AS,90,NA,200,190,NA,39,29,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,4,5,1803,1725,2217,2135,AS,90,NA,194,190,NA,42,38,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,5,6,1725,1725,2156,2135,AS,90,NA,211,190,NA,21,0,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,6,7,1746,1725,2203,2135,AS,90,NA,197,190,NA,28,21,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,7,1,1730,1725,2154,2135,AS,90,NA,204,190,NA,19,5,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,8,2,1725,1725,2140,2135,AS,90,NA,195,190,NA,5,0,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,12,9,3,1807,1725,2219,2135,AS,90,NA,192,190,NA,44,42,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,10,4,1809,1725,2220,2135,AS,90,NA,191,190,NA,45,44,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,11,5,1815,1725,2229,2135,AS,90,NA,194,190,NA,54,50,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,12,6,1735,1725,2128,2135,AS,90,NA,173,190,NA,-7,10,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,12,14,1,1729,1725,2127,2135,AS,90,NA,178,190,NA,-8,4,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,12,17,4,1753,1725,2205,2135,AS,90,NA,192,190,NA,30,28,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,18,5,1835,1725,2245,2135,AS,90,NA,190,190,NA,70,70,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,19,6,1825,1725,2239,2135,AS,90,NA,194,190,NA,64,60,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,12,22,2,1755,1725,2147,2135,AS,90,NA,172,190,NA,12,30,ANC,SEA,1449,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
